date,気温,降水量,風速,現地気圧,相対湿度,蒸気圧,天気,雲量
2020-02-24,11.777777777777779,0.0,2.5666666666666664,1018.9000000000001,39.44444444444444,5.511111111111111,0.3333333333333333,1.6666666666666667
2020-02-25,11.733333333333333,0.0,1.9111111111111114,1017.4888888888888,48.22222222222222,6.566666666666666,2.3333333333333335,10.0
2020-02-26,7.8999999999999995,0.05555555555555555,2.1333333333333337,1011.5888888888888,90.44444444444444,9.622222222222224,3.0,10.0
2020-02-27,9.0,0.0,5.0,1013.9666666666667,42.55555555555556,4.7666666666666675,0.3333333333333333,1.3333333333333333
2020-02-28,7.933333333333334,0.0,2.3222222222222224,1020.1777777777776,41.111111111111114,4.266666666666667,1.0,5.0
2020-02-29,10.144444444444444,0.0,1.9666666666666666,1015.7333333333333,53.666666666666664,6.688888888888889,1.6666666666666667,7.0
2020-03-01,13.622222222222222,0.0,2.022222222222222,1012.4444444444445,53.666666666666664,7.999999999999998,1.3333333333333333,6.333333333333333
2020-03-02,6.555555555555555,0.7777777777777778,3.022222222222222,1013.6666666666666,96.77777777777777,9.41111111111111,4.0,10.0
2020-03-03,13.488888888888887,0.0,3.6999999999999997,1017.1222222222223,41.666666666666664,6.255555555555556,1.0,6.666666666666667
2020-03-04,8.744444444444444,0.16666666666666666,2.2333333333333334,1017.8666666666668,87.0,9.81111111111111,3.3333333333333335,10.0
2020-03-05,10.91111111111111,0.0,5.666666666666668,1001.3444444444444,49.55555555555556,6.088888888888889,0.6666666666666666,5.0
2020-03-06,11.6,0.0,4.111111111111111,1013.9555555555556,29.666666666666668,4.044444444444444,0.0,0.0
2020-03-07,7.7222222222222205,0.0,2.2666666666666666,1021.1555555555556,65.33333333333333,6.888888888888889,3.3333333333333335,10.0
2020-03-08,6.855555555555556,0.5,2.0222222222222226,1016.0999999999999,94.77777777777777,9.399999999999999,4.0,10.0
2020-03-09,14.033333333333331,0.0,3.0777777777777775,1014.2555555555555,72.55555555555556,11.68888888888889,2.3333333333333335,7.666666666666667
2020-03-10,14.444444444444445,0.8333333333333334,1.5222222222222224,1002.6444444444444,98.11111111111111,16.177777777777777,4.0,10.0
2020-03-11,17.622222222222224,0.0,3.522222222222222,996.4888888888888,45.55555555555556,9.0,1.3333333333333333,2.6666666666666665
2020-03-12,12.722222222222221,0.0,3.322222222222222,1017.4888888888888,33.333333333333336,4.855555555555556,0.3333333333333333,2.3333333333333335
2020-03-13,14.133333333333333,0.0,2.6222222222222222,1013.2333333333331,56.333333333333336,8.822222222222221,2.0,10.0
2020-03-14,5.522222222222221,2.111111111111111,3.788888888888889,1007.2111111111111,89.22222222222223,8.044444444444444,4.666666666666667,10.0
2020-03-15,8.344444444444443,0.0,2.7333333333333334,1003.6777777777778,52.111111111111114,5.644444444444444,0.6666666666666666,3.3333333333333335
2020-03-16,10.033333333333331,0.0,5.966666666666667,1000.7777777777779,48.666666666666664,5.777777777777779,1.6666666666666667,5.666666666666667
2020-03-17,8.177777777777777,0.0,2.7666666666666666,1014.2222222222222,39.77777777777778,4.4,1.6666666666666667,6.333333333333333
2020-03-18,14.544444444444444,0.0,2.5888888888888886,1009.8888888888889,41.888888888888886,6.777777777777779,0.0,0.0
2020-03-19,15.988888888888887,0.0,3.266666666666667,1009.0222222222221,49.55555555555556,9.044444444444444,0.0,0.0
2020-03-20,16.177777777777774,0.0,4.033333333333333,998.2666666666669,32.333333333333336,5.788888888888889,0.3333333333333333,0.6666666666666666
2020-03-21,15.700000000000001,0.0,3.6999999999999997,1008.188888888889,38.888888888888886,7.044444444444444,0.6666666666666666,1.6666666666666667
2020-03-22,19.466666666666665,0.0,5.333333333333332,1002.8222222222224,40.666666666666664,9.066666666666666,1.3333333333333333,6.666666666666667
2020-03-23,10.11111111111111,0.0,2.8555555555555556,1007.5888888888888,58.77777777777778,7.21111111111111,3.6666666666666665,10.0
2020-03-24,9.755555555555555,0.0,6.6000000000000005,1011.3777777777777,37.111111111111114,4.388888888888889,0.0,0.0
2020-03-25,11.8,0.0,2.877777777777778,1018.0888888888888,31.333333333333332,4.199999999999999,0.0,0.0
2020-03-26,15.0,0.0,2.0444444444444443,1018.3444444444444,38.111111111111114,6.477777777777778,0.3333333333333333,1.0
2020-03-27,17.522222222222226,0.0,4.7444444444444445,1013.0555555555555,58.77777777777778,11.9,3.0,10.0
2020-03-28,18.744444444444444,0.05555555555555555,2.6333333333333333,1007.1666666666666,71.88888888888889,15.277777777777779,3.0,10.0
2020-03-29,1.7777777777777777,3.111111111111111,3.211111111111111,1016.8444444444444,97.66666666666667,6.788888888888888,5.0,10.0
2020-03-30,8.311111111111112,0.0,2.3,1020.5333333333334,67.22222222222223,7.355555555555554,2.6666666666666665,10.0
2020-03-31,10.1,0.0,1.822222222222222,1020.3444444444444,74.44444444444444,9.177777777777777,3.3333333333333335,10.0
2020-04-01,11.622222222222222,0.9444444444444444,2.4000000000000004,1008.0222222222224,98.0,13.422222222222222,4.0,10.0
2020-04-02,16.81111111111111,0.0,7.566666666666666,1002.6777777777778,35.666666666666664,6.755555555555556,0.6666666666666666,2.0
2020-04-03,14.244444444444444,0.0,2.9777777777777783,1017.9555555555556,37.44444444444444,6.077777777777778,1.0,5.333333333333333
2020-04-04,17.67777777777778,0.0,3.4444444444444446,1011.3222222222222,51.22222222222222,10.088888888888887,0.0,0.0
2020-04-05,11.422222222222222,0.0,3.4777777777777774,1007.9777777777776,69.77777777777777,9.377777777777778,3.0,10.0
2020-04-06,14.244444444444447,0.0,2.777777777777778,1011.2111111111111,36.888888888888886,5.9444444444444455,0.3333333333333333,1.6666666666666667
2020-04-07,14.066666666666668,0.0,2.577777777777778,1010.6111111111111,38.888888888888886,6.355555555555556,2.6666666666666665,10.0
2020-04-08,16.066666666666666,0.0,2.6888888888888887,1009.8666666666668,52.111111111111114,9.333333333333334,0.3333333333333333,3.0
2020-04-09,16.4,0.0,3.2999999999999994,1012.5,43.0,7.922222222222222,1.3333333333333333,4.0
2020-04-10,13.866666666666667,0.0,4.433333333333334,1013.7555555555557,41.888888888888886,6.233333333333334,1.3333333333333333,5.333333333333333
2020-04-11,13.288888888888888,0.0,3.155555555555556,1015.4666666666667,36.0,5.51111111111111,0.6666666666666666,3.3333333333333335
2020-04-12,10.833333333333334,0.0,2.1444444444444444,1012.0333333333333,77.66666666666667,9.977777777777778,3.3333333333333335,10.0
2020-04-13,9.066666666666668,6.166666666666667,3.4999999999999996,989.9777777777776,98.44444444444444,11.366666666666667,4.0,10.0
2020-04-14,13.366666666666667,0.0,6.622222222222222,1001.8000000000001,41.55555555555556,6.222222222222222,0.0,0.3333333333333333
2020-04-15,16.28888888888889,0.0,3.033333333333333,1009.7111111111112,41.666666666666664,7.877777777777778,1.6666666666666667,8.666666666666666
2020-04-16,13.366666666666667,0.0,4.011111111111111,1013.6999999999999,63.22222222222222,9.655555555555555,2.3333333333333335,10.0
2020-04-17,13.11111111111111,0.0,2.7222222222222223,1022.1666666666666,53.22222222222222,8.044444444444444,2.3333333333333335,9.333333333333334
2020-04-18,14.377777777777775,8.5,5.188888888888889,1006.0444444444444,96.77777777777777,15.899999999999999,4.0,10.0
2020-04-19,19.166666666666668,0.0,4.2555555555555555,1008.6666666666666,44.22222222222222,9.6,0.0,0.3333333333333333
2020-04-20,9.377777777777778,1.3888888888888888,2.1111111111111107,1010.0222222222224,96.66666666666667,11.388888888888888,4.0,10.0
2020-04-21,15.766666666666667,0.0,1.7333333333333334,1004.911111111111,76.66666666666667,13.611111111111109,3.0,10.0
2020-04-22,16.333333333333332,0.0,1.8777777777777775,999.4222222222221,58.55555555555556,10.822222222222223,2.3333333333333335,9.0
2020-04-23,14.222222222222225,0.0,3.688888888888889,1004.0666666666667,44.55555555555556,7.266666666666666,1.0,6.666666666666667
2020-04-24,14.700000000000001,0.0,3.3111111111111113,1007.1444444444444,43.888888888888886,7.344444444444444,1.0,4.666666666666667
2020-04-25,15.14444444444445,0.0,3.811111111111111,1014.9555555555556,46.22222222222222,7.866666666666666,0.0,0.0
2020-04-26,20.833333333333336,0.0,5.655555555555556,1009.4333333333333,41.666666666666664,10.133333333333333,2.0,10.0
2020-04-27,14.899999999999999,0.16666666666666666,2.6666666666666665,1013.0333333333333,63.77777777777778,10.688888888888888,3.3333333333333335,9.666666666666666
2020-04-28,14.366666666666665,0.5555555555555556,2.4222222222222225,1014.3666666666666,73.77777777777777,11.955555555555554,3.0,10.0
2020-04-29,17.58888888888889,0.0,3.9222222222222225,1015.5222222222224,57.55555555555556,11.511111111111111,0.0,0.0
2020-04-30,20.533333333333335,0.0,2.466666666666667,1016.9777777777779,57.333333333333336,13.73333333333333,0.3333333333333333,2.3333333333333335
2020-05-01,22.622222222222224,0.0,4.588888888888889,1011.3111111111112,55.666666666666664,15.244444444444447,1.3333333333333333,6.0
2020-05-02,23.58888888888889,0.0,3.311111111111111,1009.5888888888888,62.22222222222222,17.944444444444443,0.0,0.0
2020-05-03,23.355555555555554,0.0,4.21111111111111,1010.4000000000001,60.77777777777778,17.366666666666667,2.3333333333333335,9.666666666666666
2020-05-04,19.200000000000003,0.1111111111111111,3.311111111111111,1006.3111111111112,84.88888888888889,18.788888888888888,3.3333333333333335,10.0
2020-05-05,25.12222222222222,0.0,3.6000000000000005,1005.7111111111111,61.0,19.188888888888886,1.0,7.333333333333333
2020-05-06,16.422222222222224,0.1111111111111111,1.8111111111111111,1009.2555555555555,88.66666666666667,16.566666666666663,3.3333333333333335,10.0
2020-05-07,18.955555555555556,0.0,4.5777777777777775,1011.0888888888888,40.44444444444444,8.622222222222225,1.0,2.3333333333333335
2020-05-08,19.055555555555554,0.0,3.0999999999999996,1018.9333333333333,36.0,7.855555555555556,0.6666666666666666,3.3333333333333335
2020-05-09,19.92222222222222,0.0,4.699999999999999,1015.688888888889,55.22222222222222,12.822222222222223,2.3333333333333335,10.0
2020-05-10,21.96666666666667,0.0,5.188888888888889,1003.5777777777777,83.0,21.833333333333332,3.3333333333333335,10.0
2020-05-11,25.02222222222222,0.0,3.344444444444444,998.7555555555555,72.55555555555556,22.766666666666666,1.6666666666666667,6.333333333333333
2020-05-12,22.83333333333333,0.0,2.066666666666667,1003.1555555555556,73.55555555555556,20.066666666666666,3.0,10.0
2020-05-13,25.34444444444445,0.0,1.9222222222222223,1000.9888888888888,52.44444444444444,16.76666666666667,0.6666666666666666,2.3333333333333335
2020-05-14,23.46666666666667,0.0,3.711111111111111,1013.7333333333333,35.888888888888886,10.499999999999998,0.6666666666666666,3.3333333333333335
2020-05-15,24.27777777777778,0.0,4.844444444444445,1015.4555555555554,49.111111111111114,14.811111111111112,2.3333333333333335,10.0
2020-05-16,18.98888888888889,1.4444444444444444,4.666666666666666,1009.1444444444444,89.22222222222223,19.48888888888889,3.6666666666666665,10.0
2020-05-17,23.84444444444445,0.0,2.688888888888889,999.5,63.333333333333336,18.244444444444444,1.0,4.0
2020-05-18,19.211111111111112,0.1111111111111111,1.8555555555555554,1006.688888888889,87.55555555555556,19.48888888888889,3.6666666666666665,10.0
2020-05-19,18.499999999999996,1.0,3.8777777777777778,994.3777777777777,99.11111111111111,21.12222222222222,4.0,10.0
2020-05-20,13.377777777777776,0.0,2.5444444444444443,1004.2555555555555,84.0,12.844444444444445,3.0,10.0
2020-05-21,13.077777777777778,0.0,1.966666666666667,1012.8111111111112,83.88888888888889,12.622222222222222,3.3333333333333335,10.0
2020-05-22,16.166666666666668,0.0,2.466666666666667,1015.3333333333334,83.77777777777777,15.422222222222224,3.6666666666666665,10.0
2020-05-23,19.200000000000003,0.0,1.9666666666666666,1011.5777777777777,84.77777777777777,18.744444444444447,2.6666666666666665,9.333333333333334
2020-05-24,23.355555555555558,0.0,3.4999999999999996,1012.0999999999999,62.666666666666664,17.788888888888888,1.6666666666666667,5.666666666666667
2020-05-25,23.53333333333333,0.0,3.188888888888888,1007.7444444444445,63.77777777777778,18.388888888888886,2.3333333333333335,10.0
2020-05-26,22.611111111111114,0.0,2.744444444444445,1005.6666666666666,75.77777777777777,20.744444444444444,3.3333333333333335,10.0
2020-05-27,22.333333333333336,0.0,2.2777777777777777,1000.5777777777779,75.88888888888889,20.299999999999997,2.6666666666666665,9.666666666666666
2020-05-28,22.433333333333334,0.0,3.388888888888889,1004.3000000000001,53.111111111111114,14.488888888888889,2.3333333333333335,9.333333333333334
2020-05-29,23.577777777777776,0.0,2.3333333333333335,1009.9666666666666,47.77777777777778,13.444444444444445,0.6666666666666666,2.0
2020-05-30,24.33333333333333,0.0,3.422222222222222,1017.2111111111111,58.111111111111114,17.422222222222224,1.6666666666666667,8.0
2020-05-31,22.711111111111112,0.0,3.688888888888889,1016.5333333333334,66.44444444444444,18.27777777777778,3.0,10.0
2020-06-01,19.755555555555556,0.2777777777777778,1.6333333333333335,1010.3444444444444,95.0,21.9,3.6666666666666665,10.0
2020-06-02,23.266666666666666,0.0,2.033333333333333,1004.5111111111112,83.44444444444444,23.61111111111111,2.6666666666666665,10.0
2020-06-03,25.8,0.0,2.3777777777777778,1002.8333333333334,66.22222222222223,21.87777777777778,2.0,9.666666666666666
2020-06-04,24.37777777777778,0.0,3.0444444444444443,1003.2555555555555,74.77777777777777,22.677777777777777,2.6666666666666665,10.0
2020-06-05,27.38888888888889,0.0,2.9222222222222225,1003.0444444444446,63.77777777777778,23.022222222222222,1.3333333333333333,6.666666666666667
2020-06-06,26.744444444444447,0.0,2.388888888888889,1003.7888888888889,67.0,23.433333333333334,2.6666666666666665,10.0
2020-06-07,23.9,0.0,3.066666666666667,1006.5999999999999,55.44444444444444,16.277777777777782,1.3333333333333333,5.0
2020-06-08,24.355555555555558,0.0,2.5,1013.8777777777777,67.11111111111111,20.366666666666667,1.6666666666666667,5.0
2020-06-09,28.255555555555556,0.0,3.288888888888889,1015.5888888888888,58.77777777777778,22.255555555555556,2.0,10.0
2020-06-10,29.199999999999996,0.0,5.522222222222222,1012.5333333333333,51.55555555555556,20.755555555555553,0.3333333333333333,1.0
2020-06-11,27.31111111111111,0.05555555555555555,7.677777777777777,1004.1333333333332,75.0,27.099999999999998,3.3333333333333335,10.0
2020-06-12,28.288888888888888,0.0,2.444444444444444,1001.3000000000001,74.11111111111111,28.34444444444445,2.3333333333333335,8.666666666666666
2020-06-13,21.51111111111111,3.1666666666666665,3.033333333333333,1004.2555555555557,98.88888888888889,25.43333333333333,4.0,10.0
2020-06-14,21.766666666666666,0.2777777777777778,1.2999999999999998,1004.2111111111112,97.33333333333333,25.377777777777776,3.3333333333333335,10.0
2020-06-15,28.58888888888889,0.0,2.5444444444444443,998.1777777777778,69.77777777777777,26.688888888888886,2.3333333333333335,10.0
2020-06-16,27.700000000000003,0.0,3.0,997.8111111111112,60.44444444444444,22.31111111111111,1.6666666666666667,7.0
2020-06-17,26.011111111111113,0.0,3.3000000000000003,1003.5444444444444,49.888888888888886,16.799999999999997,1.0,4.666666666666667
2020-06-18,23.977777777777778,0.0,1.9888888888888892,1004.7111111111111,70.55555555555556,20.95555555555556,2.6666666666666665,10.0
2020-06-19,18.677777777777774,3.111111111111111,2.344444444444444,998.4666666666667,98.77777777777777,21.266666666666666,4.0,10.0
2020-06-20,25.11111111111111,0.0,2.7777777777777772,1004.2555555555555,66.11111111111111,20.81111111111111,1.6666666666666667,6.0
2020-06-21,21.600000000000005,0.2777777777777778,2.5999999999999996,1009.5555555555555,82.44444444444444,21.099999999999998,2.6666666666666665,9.333333333333334
2020-06-22,19.62222222222222,2.388888888888889,3.488888888888889,1006.7111111111111,96.0,21.93333333333333,4.0,10.0
2020-06-23,23.42222222222222,0.05555555555555555,2.1555555555555554,1007.6222222222223,81.33333333333333,23.166666666666668,3.0,9.666666666666666
2020-06-24,23.34444444444445,0.0,2.833333333333333,1010.5333333333333,79.66666666666667,22.799999999999997,2.3333333333333335,9.333333333333334
2020-06-25,19.855555555555554,1.0555555555555556,2.022222222222222,1006.7333333333333,95.77777777777777,22.17777777777778,3.0,10.0
2020-06-26,25.655555555555555,0.0,1.588888888888889,1001.5444444444446,78.11111111111111,25.477777777777778,2.3333333333333335,8.333333333333334
2020-06-27,26.677777777777777,0.0,1.9666666666666666,1002.2000000000002,78.88888888888889,27.533333333333335,2.6666666666666665,10.0
2020-06-28,22.11111111111111,2.111111111111111,2.4222222222222225,997.6888888888888,96.22222222222223,25.611111111111114,3.6666666666666665,10.0
2020-06-29,27.15555555555555,0.0,2.977777777777778,1004.1333333333334,57.44444444444444,20.677777777777777,1.0,6.0
2020-06-30,25.22222222222222,0.5,4.199999999999999,1003.2666666666669,83.22222222222223,26.644444444444442,3.3333333333333335,10.0
2020-07-01,25.62222222222222,0.2222222222222222,7.022222222222222,999.8666666666666,87.33333333333333,28.688888888888886,3.0,10.0
2020-07-02,28.166666666666668,0.0,6.211111111111111,1002.9999999999998,61.44444444444444,23.044444444444444,0.3333333333333333,1.3333333333333333
2020-07-03,26.11111111111111,0.0,2.966666666666667,1011.7333333333333,69.11111111111111,23.344444444444445,3.0,10.0
2020-07-04,23.755555555555553,0.16666666666666666,4.0,1002.0,89.11111111111111,25.966666666666665,3.3333333333333335,10.0
2020-07-05,25.600000000000005,0.3333333333333333,3.066666666666667,1003.2000000000002,88.0,28.77777777777778,3.3333333333333335,10.0
2020-07-06,24.92222222222222,1.7222222222222223,6.011111111111111,1006.1888888888888,91.33333333333333,28.72222222222222,4.0,10.0
2020-07-07,27.855555555555554,0.0,6.7666666666666675,1004.3666666666668,81.55555555555556,30.566666666666663,3.3333333333333335,10.0
2020-07-08,26.555555555555557,0.05555555555555555,6.355555555555555,1000.9111111111112,79.55555555555556,27.7,3.3333333333333335,10.0
2020-07-09,24.677777777777777,0.3333333333333333,4.311111111111111,1006.0333333333333,91.77777777777777,28.488888888888887,4.0,10.0
2020-07-10,25.866666666666667,0.05555555555555555,3.5888888888888895,1009.1222222222223,87.77777777777777,29.15555555555556,3.6666666666666665,9.666666666666666
2020-07-11,28.455555555555552,0.05555555555555555,5.633333333333334,1002.9333333333333,77.88888888888889,30.17777777777778,3.0,10.0
2020-07-12,29.166666666666668,0.0,1.8333333333333333,999.4111111111112,74.0,29.833333333333332,2.6666666666666665,10.0
2020-07-13,22.022222222222226,0.05555555555555555,2.9000000000000004,1008.8444444444444,82.33333333333333,21.733333333333334,3.3333333333333335,10.0
2020-07-14,22.81111111111111,0.2222222222222222,2.5666666666666664,999.8333333333334,97.88888888888889,27.2,3.6666666666666665,10.0
2020-07-15,21.277777777777782,0.3333333333333333,1.6444444444444444,997.7444444444445,98.88888888888889,25.011111111111113,3.6666666666666665,10.0
2020-07-16,21.6,0.0,2.0555555555555554,1004.0222222222221,83.33333333333333,21.444444444444443,3.0,10.0
2020-07-17,19.322222222222223,1.1666666666666667,2.111111111111111,1008.0888888888888,97.55555555555556,21.88888888888889,3.6666666666666665,10.0
2020-07-18,20.288888888888888,1.6666666666666667,1.9222222222222223,1009.2111111111111,99.44444444444444,23.67777777777778,3.6666666666666665,10.0
2020-07-19,25.555555555555557,0.0,3.0444444444444443,1008.588888888889,85.0,27.644444444444446,1.6666666666666667,6.666666666666667
2020-07-20,29.177777777777774,0.0,2.5222222222222226,1008.4777777777776,70.22222222222223,28.21111111111111,2.3333333333333335,10.0
2020-07-21,26.377777777777776,0.0,1.9333333333333336,1009.5777777777777,84.66666666666667,29.033333333333335,3.3333333333333335,10.0
2020-07-22,27.48888888888889,0.0,2.666666666666667,1005.7222222222222,86.77777777777777,31.733333333333334,3.0,10.0
2020-07-23,23.400000000000002,2.7777777777777777,1.5444444444444445,1005.9000000000002,99.0,28.522222222222222,4.0,10.0
2020-07-24,25.17777777777778,0.0,1.4888888888888887,1007.1666666666666,91.0,29.11111111111111,3.3333333333333335,10.0
2020-07-25,25.766666666666666,0.7222222222222222,2.1333333333333333,1007.9888888888888,96.44444444444444,31.966666666666665,3.0,10.0
2020-07-26,26.811111111111114,0.6111111111111112,3.0444444444444447,1011.4777777777779,89.77777777777777,31.41111111111111,3.0,9.0
2020-07-27,28.03333333333333,0.0,4.666666666666667,1011.0222222222221,78.0,29.511111111111113,3.3333333333333335,10.0
2020-07-28,28.58888888888889,0.0,3.3555555555555556,1007.1777777777778,79.22222222222223,30.855555555555554,3.6666666666666665,10.0
2020-07-29,23.4,0.0,2.555555555555556,1010.9777777777776,86.66666666666667,24.91111111111111,3.3333333333333335,10.0
2020-07-30,23.7,0.0,1.9333333333333336,1013.5,79.66666666666667,23.299999999999997,3.0,10.0
2020-07-31,25.08888888888889,0.1111111111111111,1.5111111111111113,1009.488888888889,89.77777777777777,28.333333333333332,3.0,10.0
2020-08-01,28.211111111111112,0.0,2.7666666666666666,1008.9444444444445,70.33333333333333,26.57777777777778,1.0,6.333333333333333
2020-08-02,28.08888888888889,0.0,2.1666666666666665,1010.8888888888889,67.55555555555556,25.41111111111111,1.6666666666666667,7.333333333333333
2020-08-03,29.34444444444444,0.0,2.4999999999999996,1010.9555555555556,64.22222222222223,25.833333333333332,1.0,3.0
2020-08-04,30.27777777777778,0.0,2.888888888888889,1012.2333333333333,68.11111111111111,29.055555555555557,1.0,4.333333333333333
2020-08-05,31.25555555555555,0.0,3.0555555555555554,1013.5222222222224,67.22222222222223,30.355555555555554,0.3333333333333333,1.6666666666666667
2020-08-06,30.41111111111111,0.0,4.01111111111111,1010.7111111111111,71.0,30.644444444444446,1.0,6.0
2020-08-07,31.82222222222222,0.0,3.5999999999999996,1004.7555555555555,60.55555555555556,28.344444444444445,2.3333333333333335,10.0
2020-08-08,29.43333333333333,0.0,2.733333333333333,1005.9000000000001,73.66666666666667,30.188888888888886,2.3333333333333335,8.333333333333334
2020-08-09,31.06666666666667,0.0,2.5555555555555554,1006.4111111111112,67.88888888888889,30.488888888888894,2.0,9.666666666666666
2020-08-10,32.26666666666667,0.0,2.1666666666666665,1010.8777777777777,66.33333333333333,31.822222222222226,2.0,10.0
2020-08-11,34.15555555555556,0.0,4.688888888888889,1010.0666666666665,58.333333333333336,31.08888888888889,0.3333333333333333,2.0
2020-08-12,32.83333333333334,0.0,2.7999999999999994,1009.1777777777778,65.55555555555556,32.56666666666667,3.0,6.333333333333333
2020-08-13,32.9,0.0,2.4,1006.188888888889,63.666666666666664,31.633333333333333,1.6666666666666667,6.0
2020-08-14,31.311111111111114,0.0,2.433333333333333,1005.7666666666669,69.22222222222223,31.37777777777778,0.6666666666666666,3.3333333333333335
2020-08-15,33.044444444444444,0.0,2.388888888888889,1003.9222222222223,68.0,34.06666666666666,0.6666666666666666,3.0
2020-08-16,33.22222222222222,0.0,3.166666666666667,1005.6111111111111,66.22222222222223,33.62222222222223,1.0,3.6666666666666665
2020-08-17,33.111111111111114,0.0,3.255555555555555,1007.3555555555554,66.11111111111111,33.23333333333333,2.3333333333333335,8.666666666666666
2020-08-18,31.744444444444444,0.0,3.011111111111111,1007.0,68.0,31.63333333333334,1.6666666666666667,7.333333333333333
2020-08-19,30.73333333333333,0.0,2.9000000000000004,1008.1111111111111,66.55555555555556,29.06666666666667,1.6666666666666667,7.0
2020-08-20,32.15555555555556,0.0,3.4555555555555553,1008.8111111111112,63.666666666666664,30.266666666666666,0.6666666666666666,1.6666666666666667
2020-08-21,32.599999999999994,0.0,2.9777777777777774,1009.8333333333334,61.77777777777778,29.65555555555556,0.3333333333333333,1.6666666666666667
2020-08-22,32.06666666666666,0.0,2.7777777777777777,1008.9000000000001,61.888888888888886,29.04444444444444,1.0,6.0
2020-08-23,26.03333333333333,4.0,1.7333333333333334,1006.6111111111111,86.66666666666667,29.066666666666663,3.3333333333333335,10.0
2020-08-24,29.077777777777776,0.0,3.033333333333333,1004.3777777777777,69.66666666666667,27.566666666666663,1.6666666666666667,8.0
